abbr     time          wkwtp1d0  wkwtg1d0  wkwtp2d0  wkwtg2d0  wkwtp3d0  wkwtg3d0  wkwtg0d0  wkmowkd0  wkcap1d0  wkcap2d0  wkcap3d0
     RHW 19880521             5         1        13         1        21         1         3        10         4         3         9
     RHW 19880522             6         3        14         3        22         3         3        10         4         3         8
     RHW 19880523             7         3        15         3        23        19         3        10         3         6         7
     RHW 19880524             6        10        14        18        22        26         1        11         1         6         7
     RHW 19880525             7        10        15        18        23        26         7        11         1         6         7
     RHW 19880526             7         6         7         6         7         6         7        11         2         1         4
     RHW 19880527             9         8        17         8        25         8         8         9         6         8         6
     RHW 19880528             1         8         1         8         1         8         8         9         7         8         6
     RHW 19880529             1         2         1        10        17        18         2         2         7         8         6
     RHW 19880530             2         2        10         2        10        18         2         2         2        11         4
     RHW 19880531             1         1         9         1         9        17         1         1         2         1         4
     RHW 19880601             4         1         4         1        20         1         3         3         6         1        10
     RHW 19880602             4         3        12        11        12        19         3         3         1         1         3
     RHW 19880603             1         3         9        11         9        11         1         1         2         1         4
     RHW 19880604             1         2         1        10         1        10         2         2         6         8         6
     RHW 19880605             5         8         5         8         5         8         8        11         6        13        10
     RHW 19880606             5         8         5         8         5         8         6        11         6        13        10
     RHW 19880607             5         7         5         7         5         7         7        11         6        13        10
     RHW 19880608             4         8        12         8        20         8         2        11         1         1         3
     RHW 19880609             4         2        12        10        12        18         2        10         1         1         3
     RHW 19880610             5         1        13         1        13         1         1        11         1         1         3
     RHW 19880611             3         1         3         1         3        17         1         9         6         8         6
     RHW 19880612             6         2         6         2         6         2         8        11         6        13        14
     RHW 19880613             6         3         6         3        22        19         6        11         1         1         3
     RHW 19880614             3         3        11        11        19        19         7        11         2         1         3
     RHW 19880615             4         3         4         3         4         3         5        11         1         1         3
     RHW 19880616             5         3         5        11         5        11         2        11         6         1         3
     RHW 19880617             5         3         5         3         5         3         4        11         6        13        14
     RHW 19880618             5         9         5        17        21        25         5        11         1         1         3
     RHW 19880619             5         4         5         4        21         4         4        10         1         9         5
     RHW 19880620             5         3        13         3        21         3         4        10         1         9         5
     RHW 19880621             5         3        13         3        13        19         3        10         1         2         3
     RHW 19880622             4         3        12        11        12        19         3        10         3         2         5
     RHW 19880623             5         3         5         3        21         3         3         3         4         2         5
     RHW 19880624             6         3         6         3        22         3         4        11         1         6         7
     RHW 19880625             6         3         6         3         6         3         4        11         1        13         3
     RHW 19880626             6         1         6         1         6         1         3        11         6        13        14
     RHW 19880627             8         2         8         2         8         2         2        11         2         7         4
     RHW 19880628             1         2         9         2         9        18         2        11         6         7         6
     RHW 19880629             1         2         9        10         9        18         2        11         2         1         4
     RHW 19880630             2         2        10        10        10        10         2         2         2         4         4
     RHW 19880701             2         2        10         2        18        18         2         2         7        14        19
     RHW 19880702             1         2         9         2         9        18         1         1         7        16        15
     RHW 19880703             2         2        10         2        10        18         2         2         7        14        24
     RHW 19880704             2         2        10        10        10        18         2         2         7         7        19
     RHW 19880705             2         2        10        10        18        18         2         2         7        14        19
     RHW 19880706            10         2        18        10        26        18         2         2         1         2         1
     RHW 19880707             4         2        12         2        12        18         2         2         3         2         5
     RHW 19880708             5         1        13         1        13        17         2         2         1         2         1
     RHW 19880709             4         1        12         1        12        17         1         1         1         2         5
     RHW 19880710             6         3        14        11        14        11         1        10         4         5         2
     RHW 19880711            10         1        18         9        26         9         1         1         3         2         1
     RHW 19880712             5         1        13         1        21        17         1         1         1         9         5
     RHW 19880713             2         1        10         9        10         9         1         1         2         7         4
     RHW 19880714             3         1        11         1        19         1         1         1         2         1        10
     RHW 19880715             5         1        13         1        21         1         1         1         1         1         3
     RHW 19880716             4         1        12         1        12         1         3         3         1         1         3
     RHW 19880717            10         1        18         1        26        17         3         3         1         1         1
     RHW 19880718             4         3        12         3        12        19         3         3         1         1         3
     RHW 19880719             5         3        13        11        13        19         3         3         1         1         3
     RHW 19880720             6         3        14        11        14        11         1        10         1         6         1
     RHW 19880721             4         1        12         9        12         9         1        10         3         2         1
     RHW 19880722             1         1         9         9         9         9         1        10         3         4         1
     RHW 19880723             2         2        10        10        10        10         2        10         2         4         4
     RHW 19880724             3         2        11        10        19        10         2         2         1         1         3
     RHW 19880725             6         1        14         9        14         9         1        10         4         5         2
     RHW 19880726             6         1        14         9        14         9         2        10         3         2         2
     RHW 19880727             5         1         5         9         5         9         1         1         1         9         5
     RHW 19880728             6         1        14         9        14         9         1         1         1         6         7
     RHW 19880729             4         2         4        10         4        18         2         2         2         1        10
     RHW 19880730             6         1        14         9        14        17         1         1         4         2         5
     RHW 19880731             6         1        14         9        14         9         1        10         4         5         2
     RHW 19880801             2         1        10         9        10         9         2         2         3         2         2
     RHW 19880802             3         1        11         9        11         9         1         1         1         1         1
     RHW 19880803             5         1         5         9        21        17         1         1         6        13        10
     RHW 19880804             6         1         6         1         6         1         4        10         1        13        22
     RHW 19880805             5         3        13        11        13        19         3        11         1         9         5
     RHW 19880806             6         3        14        11        14        11         6        11         4         2         2
     RHW 19880807             6         1        14         9        14         9         8        10         1         2         7
     RHW 19880808             6         1         6         9         6         9         1        11         1         1         3
     RHW 19880809             5         3        13         3        21         3         3        10         1         1         3
     RHW 19880810            10         3        18        11        26        11         1        11         2         1         3
     RHW 19880811             3         1        11         9        11         9         2        10         2         1         4
     RHW 19880812             1         2         9        10         9        10         1        10         2         1         4
     RHW 19880813             4         1        12         9        12         9         1        10         1         2         1
     RHW 19880814             8         1        16         9        16         9         2        10         1         6         1
     RHW 19880815             4         2        12        10        12        10         1        10         1         1         3
     RHW 19880816             5         1         5         9        21         9         1        10         1         1         3
     RHW 19880817             5         3        13        11        13        11         3        11         1         9         5
     RHW 19880818             6         3        14        11        14        11         1        11         1         6         7
     RHW 19880819             2         2        10        10        10        10         2         2         2         7         4
     RHW 19880820             1         2         9        10         9        10         2         2         7         8         6
     RHW 19880821             2         2         2         2        18        18         2         2         2         1         6
     RHW 19880822             5         2         5         2         5         2         5        11         1         1         3
     RHW 19880823             5         3        13         3        13         3         3        10         1         1         3
     RHW 19880824             2         1        10         1        10        17         1         1         2         7         4
     RHW 19880825             3         1         3         1         3         1         1         1         7         8        15
     RHW 19880826             3         3        11         3        11        19         3         3         2         1         3
     RHW 19880827            10         3        18        11        26        11         3        10         1         2         1
     RHW 19880828             2         1        10         9        10         9         2         2         2         4         4
     RHW 19880829             1         2         9        10         9        18         2         2         2         8         6
     RHW 19880830             6         1        14         9        14        17         1         1         1         6         3
     RHW 19880831             8         1        16         9        16         9         2         2         1         4         1
     RHW 19880901             2         2        10        10        10        18         2         2         7         7        19
     RHW 19880902             3         2         3         2         3         2         2         9         9        16        25
     RHW 19880903             1         1         9         9         9        17         1         1         2        11         6
     RHW 19880904             3         1        11         9        11         9         1         1         3         2         1
     RHW 19880905             1         1         9         9         9         9         1         1         3         5         2
     RHW 19880906             5         3        13        11        21        19         3         3         4         3        11
     RHW 19880907             6         4        14         4        14        20         4         4         4         3         9
     RHW 19880908             6         4        14         4        14        20         4         4         4         3         2
     RHW 19880909             7         4        15         4        23        20         4        10         3         2         2
     RHW 19880910             6         4        14        12        14        20         4        11         5         5        11
     RHW 19880911             1         3         9        11         9        11         3        10         3        15        13
     RHW 19880912             3         1        11         9        11         9         1         1         3         2         1
     RHW 19880913             3         1         3         1         3        17         1         1         6         8         6
     RHW 19880914             5         2         5         2         5         2         3        11         6         1        10
     RHW 19880915             5         9         5        17         5        25         5        11         1         9        22
     RHW 19880916             5         9        13        17        13        25         5        10         1         9         5
     RHW 19880917             5         5        13         5        21         5         5         5         1         9        22
     RHW 19880918             5         5        13        13        13        21         5         5         4         3        11
     RHW 19880919             5         5        13        13        13        13         5        10         5        12        12
     RHW 19880920             6         5        14         5        14        21         5        10         5        10         8
     RHW 19880921             7         1         7         1        23         1         3        10         3         2         2
     RHW 19880922             8         1        16         9        24         9         2        11         2         1         4
     RHW 19880923             1         1         9         9         9        17         1         1         2        11        21
     RHW 19880924             1         1         9         9         9         9         1         1         3         4        20
     RHW 19880925             3         1        11         9        11         9         3         3         3        15        13
     RHW 19880926             1         3         9        11         9        11         1        10         5        10        13
     RHW 19880927             1         1         9         9         9         9         1        10         5         5        13
     RHW 19880928             1         1         9         9         9         9         1         1         3         4        20
     RHW 19880929             1         2         9        10         9        10         2         2         3         2         1
     RHW 19880930             5         2         5        10         5        10         2         2         4         3         9
     RHW 19881001             6         2         6        10         6        10         8        10         5        12        16
     RHW 19881002             7         7         7        15        23        15         7        10         5        12        18
     RHW 19881003             7         6        15        14        23        14         8         8         5         5         8
     RHW 19881004             8         9        16        17        16        25         1        10         3         5         2
     RHW 19881005             2         1        10         9        10        17         1         1         2         4         4
     RHW 19881006             1         1         9         9         9        17         1         1         2        11        21
     RHW 19881007             1         1         9         9        17        17         1         1         7        14        24
     RHW 19881008             3         3        11         3        11         3         3         3         6         8        10
     RHW 19881009             2         1        10         9        10         9         1         1         2        11        21
     RHW 19881010             1         2         9        10         9        10         2         2         2         4         1
     RHW 19881011             8         2         8        10        24        10         2         2         2         4        17
     RHW 19881012             8         8         8        16         8        24         8         8         2         7        14
     RHW 19881013             8         8        16        16        16        24         8         8         3         4        17
     RHW 19881014             8         8        16        16        16        24         8         8         3         6        17
     RHW 19881015             7         8        15        16        15        16         7        10         5         5         8
     RHW 19881016             7         3        15        11        23        11         1        10         5         5         8
     RHW 19881017             8         1        16         9        16         9         1        10         3         5         2
     RHW 19881018             8        10        16        18        16        26         8        11         2         4        17
     RHW 19881019             8         2         8        10        24        10         8         8         2         7         4
     RHW 19881020             9         8        17         8        25        24         8         8         3         2         1
     RHW 19881021             6         7         6         7        22         7         6        10         4         3         9
     RHW 19881022             6         4        14        12        22        20         4        10         4         3         9
     RHW 19881023             8         3        16        11        16        11         1        11         3         2         2
     RHW 19881024             4         3        12        11        12        19         3        10         3         2         5
     RHW 19881025             6         3         6        11         6        19         3         3         4         3         9
     RHW 19881026             8         4        16        12        16        12         3        10         5         5         8
     RHW 19881027             2         1        10         9        10         9         1        10         3        15        13
     RHW 19881028             2         1        10         9        10         9         1         1         5         5        13
     RHW 19881029             5         3         5        11         5        11         1         1         4         3        11
     RHW 19881030             6         3        14         3        22        19         3         3         4         3         9
     RHW 19881031             6         3        14         3        14         3         4         4         4         3         9
     RHW 19881101            10         3        18        11        26        11         3        10         5         5        11
     RHW 19881102             3         1        11         9        19        17         3         3         3         2         2
     RHW 19881103             6         3        14         3        22         3         4         4         4        12        16
     RHW 19881104             7         4        15         4        15         4         5         5         8        12        18
     RHW 19881105             7         4        15        12        15        12         4        10         5        10         8
     RHW 19881106            10         4        18        12        26        12         4        10         5         5         8
     RHW 19881107             6         3        14        11        14        11         3        10         4         5        11
     RHW 19881108             8         3        16        11        16        11         1        11         5         5         8
     RHW 19881109             8         3        16        11        16        11         1        10         5         5         8
     RHW 19881110             8         3        16        11        16        11         1        11         5        10         8
     RHW 19881111             8         3        16        11        16        11         3        11         5        10        12
     RHW 19881112             8         3        16        11        16        11         1        10         5        10        12
     RHW 19881113             3         1        11         9        11         9         3         3         5        15        11
     RHW 19881114             5         3        13         3        13        19         4         4         4         3        11
     RHW 19881115             5         4        13        12        13        20         4         4         4         3        16
     RHW 19881116             6         4        14        12        14        12         4         4         5        12        12
     RHW 19881117             2         4        10        12        10        12         4        10         5        10        12
     RHW 19881118             1         1         9         9         9         9         1         1         3        15        20
     RHW 19881119             5         3         5        11        21        19         3         3         1         9         5
     RHW 19881120             8         1         8         1        24        17         1         1         6         7         6
     RHW 19881121             5         1         5         1         5         1         8         9         6        13        23
     RHW 19881122             5         9        13        17        13        25         5        10         4         9         9
     RHW 19881123             6         5        14         5        14         5         5         5         5         3        16
     RHW 19881124             5         5        13         5        13        21         5         5         5         3        16
     RHW 19881125             5         4        13        12        13        20         5         5         4         2        11
     RHW 19881126             5         4        13        12        13        12         4        10         4         2         5
     RHW 19881127             5         3        13        11        13        11         3        10         4         3        11
     RHW 19881128             1         3         9        11         9        11         3         3         5        10        13
     RHW 19881129             3         3        11        11        11        11         3         3         2        11        21
     RHW 19881130             2         1        10         9        18         9         1         1         7         7        19
     RHW 19881201             8         2         8        10         8        18         2         2         7        14        25
     RHW 19881202             6         8         6         8         6         8         7        11         9        16        25
     RHW 19881203             5         2         5         2         5         2         3        11         6         8         6
     RHW 19881204             1         1         9         9         9        17         3         3         7        11        21
     RHW 19881205             3         3        11        11        19        19         3         3         7         8        15
     RHW 19881206             4         1        12         1        20         1         3         3         6         8        15
     RHW 19881207             5         4        13         4        21         4         4        10         4         9         5
     RHW 19881208             5         4        13         4        13         4         4         4         5        12        16
     RHW 19881209             5         4        13        12        13        20         4         4         5         3        11
     RHW 19881210             4         4        12        12        12        12         4         4         5         3        11
     RHW 19881211             4         3        12        11        12        11         3        10         5        10        11
     RHW 19881212             4         3         4         3        20        19         3         3         4         2         5
     RHW 19881213             5         4        13         4        13        20         5         5         5        12        16
     RHW 19881214             4         4        12        12        20        12         4         4         5         3        11
     RHW 19881215             5         4        13         4        13        20         4         4         4         3         9
     RHW 19881216             6         5        14         5        14         5         4         4         4         3         9
     RHW 19881217             5         4        13         4        13        20         4         4         5         3        16
     RHW 19881218             4         4        12         4        12        20         4         4         5        10        12
     RHW 19881219             3         3        11        11        11        11         3         3         2        11        20
     RHW 19881220             5         4         5         4        21         4         4         4         1         9        22
     RHW 19881221            10         4        18        12        26        12         4         4         5        10        12
     RHW 19881222             1         3         9        11         9        11         3        10         5        10        12
     RHW 19881223             1         1         9         9         9         9         1         1         3        15        13
     RHW 19881224             3         3        11        11        11        11         3         3         3        15        20
     RHW 19881225             4         3        12        11        12        11         3        10         5        10        12
     RHW 19881226             3         3        11        11        11        11         1        10         8        10        12
     RHW 19881227             3         3        11        11        11        11         3        10         5        10        12
     RHW 19881228             4         4        12        12        12        12         4        10         8        17        26
     RHW 19881229            10         4        18        12        26        12         1        10         8        17        26
     RHW 19881230             5         3        13        11        13        11         3         3         8        17        26
     RHW 19881231             5         4        13        12        13        20         4        10         8        17        26
     RHW 19890101             5         4        13        12        13        12         4        10         8        17        26
     RHW 19890102             6         4        14        12        22        20         5        10         8        17        26
     RHW 19890103             8         5        16        13        16        13         6        10         8        17        26
     RHW 19890104             2        10        10        18        10        26         8        11         8        17        26
     RHW 19890105             3         1        11         9        11        17         1         1         8        17        12
     RHW 19890106             1         3         9        11         9        11         3        10         3         4        20
     RHW 19890107             4         4        12        12        20        20         4         4         1         2         5
     RHW 19890108             4         4        12        12        12        12         4         4         4         2        11
     RHW 19890109             1         3         9        11         9        11         1        10         3        15        13
     RHW 19890110             1         1         9         9         9         9         1         1         3        15        13
     RHW 19890111            10         1        18         9        26         9         1        10         5        10        12
     RHW 19890112             2         2        10        10        10        10         2         2         5        10        12
     RHW 19890113            10         3        18        11        26        11         3         3         8        17        26
     RHW 19890114             1         1         9         9         9         9         1        10         8        17        26
     RHW 19890115             3         3        11        11        11        11         3        10         8        17        26
     RHW 19890116            10        10        18        18        26        26         2        10         8        17        26
     RHW 19890117             3         1        11         9        11         9         1        10         8        17        26
     RHW 19890118             5         3        13        11        13        11         3        11         8        17        26
     RHW 19890119             6         6        14        14        14        14         6        10         8        17        26
     RHW 19890120             8         8        16        16        16        16         8        10         8        17        26
     RHW 19890121             2         2        10        10        10        18         2        10         5        10        12
     RHW 19890122             6         7        14         7        22         7         6         6         5        12        16
     RHW 19890123             6         5        14        13        14        21         5        10         8        17        26
     RHW 19890124             7         6        15        14        15        14         6        10         8        17        26
     RHW 19890125             7         7        15        15        15        15         8        10         8        17        26
     RHW 19890126             7         7        15        15        15        15         7        10         8        17        18
     RHW 19890127             7         7        15        15        15        15         7        10         8        17        26
     RHW 19890128             7        10        15        18        15        26         7        10         8        17        26
     RHW 19890129             6         5        14        13        14        13         5        10         8        17        26
     RHW 19890130             6         5        14        13        14        13         5        10         8        17        26
     RHW 19890131             5        10        13        18        13        26         6        10         8        17        26
     RHW 19890201             7         7        15        15        15        15         8        10         8        17        26
     RHW 19890202             7         8         7        16         7        16         8        10         8        17        26
     RHW 19890203            10         8        18        16        26        16         8        10         8        17        26
     RHW 19890204             8         8        16        16        16        16         8        11         8        17        26
     RHW 19890205             3         3        11        11        11        11         4        10         8        10        12
     RHW 19890206            10         4        18        12        26        12         4        10         8        17        26
     RHW 19890207            10        10        18        18        26        26         7        10         8        17        26
     RHW 19890208             7         7        15        15        15        15         7        10         8        17        18
     RHW 19890209             8         7        16        15        24        15         7        10         5        10         8
     RHW 19890210             8         7        16        15        16        15         8        10         8        17        18
     RHW 19890211             7        10        15        18        15        26         8        10         8        17        26
     RHW 19890212             3         1        11         9        11         9         3         3         8        17        26
     RHW 19890213             5         3        13         3        13        19         4         4         8        17        18
     RHW 19890214             4         3        12         3        20         3         4        10         4         3        11
     RHW 19890215             3         4        11        12        11        20         4         4         5        15        13
     RHW 19890216             3         3        11        11        19        19         3         3         3        15         5
     RHW 19890217             8         3        16        11        16        11         3         3         5         5         2
     RHW 19890218             1         3         9        11         9        11         3         3         5        15        13
     RHW 19890219             1         3         9        11         9        11         1         1         5        10        12
     RHW 19890220             3         1        11         9        11         9         1         1         5        10        12
     RHW 19890221             7         1        15         9        23         9         1         1         5         5         8
     RHW 19890222             2         1        10         9        10         9         1        10         3         5        13
     RHW 19890223             2         2        10        10        10        10         2         2         2        11         4
     RHW 19890224             2         2         2        10         2        10         2         2         9        18        24
     RHW 19890225             2         2         2         2        18        18         2         2         9        18        27
     RHW 19890226             1         2         1         2         1         2         1         1         9        18        27
     RHW 19890227             1         1         1         1        17         1         1         1         9        18        27
     RHW 19890228             1         1         1         1         1         1         1         1         9        18        27
     RHW 19890301             1         1         9         1         9        17         1         1         9        14        24
     RHW 19890302             1         3         9        11         9        19         3         3         2        11         4
     RHW 19890303             1         1         1         1         1         1         1         1         7        14        15
     RHW 19890304             5         4        13         4        13         4         4         4         1         9         5
     RHW 19890305            10         4        18        12        26        12         3        10         5         5         8
     RHW 19890306             8         4        16        12        16        12         4        10         5         5         8
     RHW 19890307             2         4        10        12        10        12         1        10         3         5         2
     RHW 19890308             4         1         4         1         4         1         2        10         1         1         5
     RHW 19890309             5         4        13        12        13        20         4         4         4         3        11
     RHW 19890310             8         4        16        12        16        12         4        10         5         5         8
     RHW 19890311             5         4        13        12        21        12         3        10         5        10         8
     RHW 19890312             8         3         8        11         8        11         3         3         3         5         2
     RHW 19890313             3         1         3         9         3         9         1         1         2         1         4
     RHW 19890314            10         1        18         9        26         9         3         3         4         2         5
     RHW 19890315             1         1         9         9         9         9         1         1         7        14        21
     RHW 19890316             2         1        10         9        10         9         1         1         7        14        24
     RHW 19890317             1         2         9        10        17        18         2         2         7         8        15
     RHW 19890318             5         2         5        10         5        18         2         2         1         9         5
     RHW 19890319             7         1        15         1        15         1         4        10         4         6         7
     RHW 19890320             8         2        16        10        16        10         2        11         6         7         6
     RHW 19890321             4         2        12         2        20        18         1        11         6         8        10
     RHW 19890322            10         3        18        11        26        11         3        10         3         4         1
     RHW 19890323             5         1        13         9        13         9         1         1         1         9         5
     RHW 19890324            10         3        18        11        26        11         3         3         3         4        20
     RHW 19890325             4         3        12        11        12        11         3         3         1         1         5
     RHW 19890326             6         3        14        11        14        11         3        10         4         5         2
     RHW 19890327             8         3        16        11        16        11         2        10         3         5         2
     RHW 19890328             2         1        10         9        10         9         2        10         3         4        17
     RHW 19890329             4         1        12         9        12         9         1        11         4         5         2
     RHW 19890330             1        10         9        18         9        26         8        10         3        15        13
     RHW 19890331             2         2        10        10        10        10         2        10         3         4         1
     RHW 19890401             1         1         1         1         1        17         2        11         2         7         6
     RHW 19890402             9         1        17         9        25         9         1         1         6         7         6
     RHW 19890403             7         2         7        10         7        10         2         9         7         7        19
     RHW 19890404             7         8         7        16         7        24         8         8         9        16        25
     RHW 19890405             2         8         2         8         2         8         2         9         9        18        24
     RHW 19890406             1         2         1         2        17         2         2         9         7         8         6
     RHW 19890407             1         1         9         9         9        17         2         2         2         4         4
     RHW 19890408             2         2        10        10        10        18         2         2         2         4         4
     RHW 19890409             8         1        16         9        16         9         1        11         2         4         4
     RHW 19890410             8         2        16        10        16        10         2         2         2         7        19
     RHW 19890411             2         8        10        16        10        16         2        11         7         7        19
     RHW 19890412             2         8         2         8         2        24         8         8         7        14        24
     RHW 19890413             9         7        17         7        25         7         7         7         9        18        25
     RHW 19890414             4         6         4         6         4         6         6         9         9        16        15
     RHW 19890415             4         5        12         5        20        21         6        11         6        13        10
     RHW 19890416             1         2         1        10         1        10         8         8         7         8        15
     RHW 19890417             9         8        17         8        25         8         6         9         7        16        15
     RHW 19890418             4         1         4         1         4         1         3        11         2         1         3
     RHW 19890419             2         1         2         1         2        17         1         1         2         4         4
     RHW 19890420             2         2        10        10        10        18         2         2         2         4         1
     RHW 19890421             9         2        17         2        25        18         2         2         2         1         3
     RHW 19890422             3         2         3         2         3         2         6        11         6         8        10
     RHW 19890423             5         1        13         1        13         1         3        10         1         1         3
     RHW 19890424             2         1        10         9        10         9         2         2         2         4         4
     RHW 19890425             8         2        16        10        16        10         2         2         7         7        19
     RHW 19890426             1         8         1         8         1        24         8         8         7        16        15
